@relation 'PCA_reduced_Mixed_100_cam_DCTR.csv'

@attribute k1 numeric
@attribute k2 numeric
@attribute k3 numeric
@attribute k4 numeric
@attribute k5 numeric
@attribute k6 numeric
@attribute k7 numeric
@attribute k8 numeric
@attribute k9 numeric
@attribute k10 numeric
@attribute k11 numeric
@attribute k12 numeric
@attribute k13 numeric
@attribute k14 numeric
@attribute k15 numeric
@attribute k16 numeric
@attribute k17 numeric
@attribute k18 numeric
@attribute k19 numeric
@attribute k20 numeric
@attribute k21 numeric
@attribute k22 numeric
@attribute k23 numeric
@attribute k24 numeric
@attribute k25 numeric
@attribute k26 numeric
@attribute k27 numeric
@attribute k28 numeric
@attribute k29 numeric
@attribute k30 numeric
@attribute k31 numeric
@attribute k32 numeric
@attribute k33 numeric
@attribute k34 numeric
@attribute k35 numeric
@attribute k36 numeric
@attribute k37 numeric
@attribute k38 numeric
@attribute k39 numeric
@attribute k40 numeric
@attribute k41 numeric
@attribute k42 numeric
@attribute k43 numeric
@attribute k44 numeric
@attribute k45 numeric
@attribute k46 numeric
@attribute k47 numeric
@attribute k48 numeric
@attribute k49 numeric
@attribute k50 numeric
@attribute k51 numeric
@attribute k52 numeric
@attribute k53 numeric
@attribute k54 numeric
@attribute k55 numeric
@attribute k56 numeric
@attribute k57 numeric
@attribute k58 numeric
@attribute k59 numeric
@attribute k60 numeric
@attribute k61 numeric
@attribute k62 numeric
@attribute k63 numeric
@attribute k64 numeric
@attribute k65 numeric
@attribute k66 numeric
@attribute k67 numeric
@attribute k68 numeric
@attribute k69 numeric
@attribute k70 numeric
@attribute k71 numeric
@attribute k72 numeric
@attribute k73 numeric
@attribute k74 numeric
@attribute k75 numeric
@attribute k76 numeric
@attribute k77 numeric
@attribute k78 numeric
@attribute k79 numeric
@attribute k80 numeric
@attribute k81 numeric
@attribute k82 numeric
@attribute k83 numeric
@attribute k84 numeric
@attribute k85 numeric
@attribute k86 numeric
@attribute k87 numeric
@attribute k88 numeric
@attribute k89 numeric
@attribute k90 numeric
@attribute k91 numeric
@attribute k92 numeric
@attribute k93 numeric
@attribute k94 numeric
@attribute k95 numeric
@attribute k96 numeric
@attribute k97 numeric
@attribute k98 numeric
@attribute k99 numeric
@attribute k100 numeric
@attribute k101 numeric
@attribute k102 numeric
@attribute k103 numeric
@attribute k104 numeric
@attribute k105 numeric
@attribute k106 numeric
@attribute k107 numeric
@attribute k108 numeric
@attribute k109 numeric
@attribute k110 numeric
@attribute k111 numeric
@attribute k112 numeric
@attribute k113 numeric
@attribute k114 numeric
@attribute k115 numeric
@attribute k116 numeric
@attribute k117 numeric
@attribute k118 numeric
@attribute k119 numeric
@attribute k120 numeric
@attribute k121 numeric
@attribute k122 numeric
@attribute k123 numeric
@attribute k124 numeric
@attribute k125 numeric
@attribute k126 numeric
@attribute k127 numeric
@attribute k128 numeric
@attribute k129 numeric
@attribute k130 numeric
@attribute k131 numeric
@attribute k132 numeric
@attribute k133 numeric
@attribute k134 numeric
@attribute k135 numeric
@attribute k136 numeric
@attribute k137 numeric
@attribute k138 numeric
@attribute k139 numeric
@attribute k140 numeric
@attribute k141 numeric
@attribute k142 numeric
@attribute k143 numeric
@attribute k144 numeric
@attribute k145 numeric
@attribute k146 numeric
@attribute k147 numeric
@attribute k148 numeric
@attribute k149 numeric
@attribute k150 numeric
@attribute k151 numeric
@attribute k152 numeric
@attribute k153 numeric
@attribute k154 numeric
@attribute k155 numeric
@attribute k156 numeric
@attribute k157 numeric
@attribute k158 numeric
@attribute k159 numeric
@attribute k160 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-0.517700 -1.674000 -0.365740 1.017700 -0.230370 -0.368230 0.167100 -0.301330 0.153870 0.203120 0.259510 -0.071468 0.311030 0.124160 0.000455 0.027528 -0.022570 -0.046700 -0.044752 -0.129600 -0.107680 0.066984 0.045237 0.076386 -0.084927 -0.081109 0.025907 -0.038486 0.070206 0.026080 -0.006614 0.000443 0.017097 -0.048444 0.054735 -0.001290 -0.005218 0.034678 -0.006924 -0.066625 0.032475 -0.062458 -0.031254 -0.023645 -0.008680 0.001293 -0.004127 0.001566 -0.016874 0.019410 0.012079 0.021159 -0.008376 -0.008405 -0.010314 0.021720 -0.013635 -0.032097 -0.004369 -0.007738 0.002744 -0.006174 -0.010223 -0.052058 0.015158 0.006269 -0.012022 0.003755 0.002371 -0.003765 0.008077 -0.007520 0.028507 0.009690 -0.001017 0.014876 0.000579 0.021340 -0.012939 0.006504 0.014641 -0.007397 0.000849 0.008028 -0.005203 -0.003366 -0.007738 0.022905 0.005326 -0.009253 -0.006303 -0.007075 -0.010660 -0.014900 0.010489 -0.009150 -0.001231 0.006010 0.004968 0.009353 -0.001728 -0.006528 -0.003496 0.002758 -0.009558 -0.012499 0.004716 0.003308 0.012247 0.004370 -0.001175 -0.006217 0.005387 0.001533 -0.001151 0.001829 0.001208 0.000461 -0.014597 -0.003947 0.007624 0.001639 -0.008709 0.003023 0.005627 -0.000495 0.006422 -0.005960 -0.000569 -0.003447 0.002353 0.000583 -0.001295 0.001407 -0.007909 -0.001336 0.003084 0.002105 -0.002751 -0.003272 0.009306 0.006322 -0.004664 -0.000541 0.001642 -0.005042 0.002924 -0.004169 0.004661 0.003329 0.002462 0.001828 0.000369 0.001397 -0.002001 -0.004179 -0.003125 -0.005034 0.004040 0.000525 0
-0.854160 -1.426200 -0.347760 1.015300 -0.504570 -0.427550 0.130330 -0.293890 0.198870 0.147080 0.261540 -0.122520 0.318890 0.167310 -0.002718 0.038399 -0.036843 -0.062960 -0.070530 -0.129500 -0.097831 0.068274 0.043332 0.101940 -0.087818 -0.105950 0.018834 -0.002107 0.055594 0.025085 0.005566 -0.010195 0.009955 -0.069473 0.048784 0.003755 0.006173 0.052775 -0.019468 -0.056337 0.037170 -0.081666 -0.032788 -0.028566 -0.018460 -0.000095 0.002700 0.006264 -0.018600 0.021944 0.001265 0.024420 -0.014364 -0.002028 -0.016423 0.024066 -0.019700 -0.042652 -0.015518 -0.010019 0.004524 -0.008590 -0.011065 -0.060786 0.014238 0.014788 -0.002877 0.007304 -0.000531 -0.006362 0.005407 -0.019007 0.040616 0.010595 0.005360 0.007352 -0.002276 0.025267 -0.022678 0.005545 0.014828 -0.008727 0.004836 0.010154 -0.002849 -0.000149 -0.009659 0.020350 0.006642 -0.003816 0.002736 -0.009797 -0.011004 -0.015300 0.011278 -0.007587 0.010435 0.010128 -0.001605 0.011689 -0.003427 -0.004656 -0.008827 0.007987 -0.013806 -0.013929 0.001451 -0.004541 0.007899 0.003500 -0.001412 -0.006339 -0.000880 -0.000157 -0.001545 -0.000183 0.002634 0.005103 -0.009314 -0.003123 0.013613 0.001024 -0.007757 0.002363 -0.001235 -0.002201 0.009659 0.000846 -0.007137 -0.001039 0.004555 0.004627 0.003367 0.000084 -0.009359 -0.002330 0.004778 0.007769 -0.004026 -0.000141 0.004136 -0.000172 -0.007358 0.001934 0.007764 -0.009677 -0.000464 -0.005487 0.000794 0.004804 -0.001608 -0.002329 0.004132 0.001194 -0.002337 -0.005384 -0.002784 -0.003274 0.000087 0.005058 0
1.887800 -0.492290 -0.109910 0.661570 0.079533 -0.096429 0.231660 -0.051338 0.097670 0.147390 0.283580 -0.013845 0.091823 0.136510 -0.008148 -0.054709 -0.078547 -0.029791 -0.045917 -0.065415 -0.045718 0.060655 -0.003149 0.032349 -0.070261 0.039997 0.012220 -0.066903 0.040965 -0.014960 -0.007483 -0.034631 0.041647 -0.016318 0.029952 0.013568 -0.049844 -0.051373 -0.005757 -0.031689 -0.012673 -0.022447 -0.048972 -0.019587 0.002893 0.007333 0.035218 -0.004570 -0.007634 -0.002234 0.022558 0.002462 -0.006759 -0.017257 0.006879 0.010983 -0.001095 -0.023572 -0.001992 0.005882 -0.005031 -0.007938 -0.019881 -0.010967 -0.008727 -0.000641 -0.016866 0.006090 0.009334 0.015384 0.012678 0.000889 -0.009572 0.004479 -0.000717 0.007535 -0.015678 0.021198 0.000958 0.010484 0.013305 -0.021114 0.002952 0.016577 -0.000684 -0.008791 0.001654 0.010735 0.013049 0.000735 -0.003308 -0.002183 0.001917 -0.000571 0.011718 -0.014058 -0.003313 -0.000268 -0.004302 -0.001018 -0.002844 -0.001530 -0.002077 -0.003938 0.003694 -0.008459 0.012265 0.008766 0.006971 -0.000868 -0.006668 0.001233 0.004124 -0.007973 -0.007824 -0.001525 -0.006259 0.004931 -0.001823 -0.004634 0.007745 -0.000832 -0.010091 -0.002855 -0.004078 0.000443 0.005788 -0.002196 -0.008050 0.000290 0.000957 0.001329 -0.007822 0.006766 -0.001028 0.004630 0.000860 -0.002765 -0.000380 -0.005140 0.002384 -0.002424 0.001030 -0.002043 0.001160 -0.003106 0.001233 -0.000548 0.000443 -0.004547 -0.003050 -0.005875 -0.003949 0.001854 0.006774 -0.004414 -0.005308 -0.000195 0.000614 -0.002137 0
1.879100 -0.355470 -0.273720 -0.237660 -0.795090 -0.370310 -0.014368 0.216770 0.025197 0.156030 0.074273 -0.087115 0.128600 0.048237 -0.135410 -0.010183 0.021632 0.097094 -0.104220 -0.118170 -0.036697 0.086316 -0.016032 0.048522 -0.117890 -0.147360 0.044691 -0.072784 0.038618 -0.039020 -0.032387 -0.051174 -0.015459 -0.003170 -0.023340 0.003275 -0.038483 0.011639 -0.014648 -0.021650 -0.019080 -0.059811 -0.047595 -0.040174 0.011799 0.000694 0.020739 0.025476 -0.000000 -0.002701 0.003650 0.009756 -0.002264 -0.024032 -0.030798 0.009989 -0.006563 -0.016277 -0.005013 0.003092 -0.000827 0.005963 -0.010481 -0.030231 -0.011029 0.001927 0.008712 -0.000535 0.001776 0.002139 0.008398 -0.006831 0.001916 -0.007889 0.029955 0.004854 -0.013012 0.013647 0.002176 0.006885 -0.004866 -0.011961 0.008172 0.003599 0.007314 0.002552 -0.009450 0.000381 -0.005122 -0.001106 0.014698 -0.001709 -0.011599 -0.009812 -0.001518 0.006980 -0.000368 0.017631 -0.006122 0.014587 0.004483 -0.003271 0.001412 0.001613 -0.012395 -0.001746 0.012554 -0.004160 0.008185 -0.003201 -0.002954 0.002371 -0.005810 -0.001274 0.002995 0.003387 -0.001326 0.003037 0.008249 -0.011400 0.004716 -0.012265 0.002278 0.003465 0.001098 0.008983 0.000322 -0.007042 0.008001 -0.000033 0.005385 0.001905 -0.001004 0.005926 -0.001822 0.000151 0.001166 -0.000885 -0.001799 0.005589 -0.004302 -0.005631 -0.001850 -0.003400 -0.000746 -0.001192 -0.005163 0.003105 0.005130 -0.003800 -0.002700 0.002430 0.001572 0.002730 0.003704 0.003376 0.002676 0.005178 -0.001324 -0.000461 0
1.807800 -0.356040 -0.115190 0.122480 -0.753430 -0.302770 0.045552 0.241130 0.057185 0.175940 0.059575 -0.087429 0.111980 0.008542 -0.094547 -0.008525 0.017874 0.094412 -0.076723 -0.133060 -0.029208 0.092798 -0.000306 0.045491 -0.142270 -0.127010 0.054638 -0.047449 0.020868 -0.034608 -0.037055 -0.051689 0.013745 -0.022893 -0.022434 0.003743 -0.042843 -0.018484 -0.031678 -0.017483 -0.019225 -0.055406 -0.045803 -0.010612 0.014129 -0.002071 0.029092 0.014533 0.005393 -0.011028 0.010183 0.028326 -0.008215 -0.018693 -0.034809 0.019427 -0.011550 -0.027576 -0.009299 0.000683 -0.013318 0.009052 -0.005604 -0.022358 -0.015010 0.003384 0.005940 0.001936 0.002991 0.001907 0.011339 0.000088 0.012871 -0.008592 0.024268 0.003780 -0.013581 0.022445 0.011476 0.004330 -0.006147 -0.008520 0.006344 0.001332 0.003793 -0.001886 -0.008896 0.007614 0.004563 0.006350 0.015790 0.002245 -0.010610 -0.012406 0.000147 0.005142 0.000907 0.014427 0.002172 0.008887 -0.004397 0.000668 0.003169 0.003004 -0.011999 -0.003945 0.012279 0.007518 0.010774 -0.005803 -0.007676 0.007594 -0.005574 -0.003994 -0.004848 -0.004560 -0.008917 0.007558 0.011137 -0.008039 0.006377 -0.005267 0.003595 0.002129 -0.005486 0.007265 0.002889 -0.012205 0.001496 -0.001951 0.006283 -0.003944 -0.008608 0.011209 -0.002853 0.001517 0.002003 -0.001312 0.001363 0.003409 0.000489 -0.003811 -0.000672 -0.005508 -0.000689 -0.001834 -0.005414 -0.000069 0.000125 -0.004749 -0.002441 0.000993 0.002972 0.001347 0.001025 0.002795 0.004189 -0.001142 -0.002265 -0.004367 0
-0.775350 1.570800 0.548990 0.475730 -0.490290 -0.320470 0.091037 0.130400 0.223830 0.375900 0.160790 -0.009281 0.040808 0.003585 0.068746 -0.082235 0.025126 0.035031 0.056069 -0.105570 -0.111930 0.162880 -0.007246 -0.094755 -0.116070 -0.073731 0.032371 0.027059 -0.033650 0.003629 -0.041245 -0.064088 0.062930 -0.044409 0.071736 -0.017831 -0.008356 -0.028185 0.005262 -0.039722 0.012312 -0.027382 -0.055859 -0.001657 -0.020590 -0.002127 0.027632 0.039680 -0.003457 -0.017717 0.001344 -0.012060 -0.021987 -0.026319 -0.032259 -0.013947 -0.029896 -0.044094 0.005852 0.002180 -0.035390 0.004870 -0.007496 -0.022213 -0.020964 0.012817 0.005180 0.010543 -0.005452 0.013946 -0.004230 0.019645 0.012305 -0.006152 -0.001786 0.020110 -0.016422 0.017386 0.003770 0.005108 0.003318 -0.001636 0.006521 -0.009469 -0.011884 -0.000730 -0.004895 0.015211 0.010066 0.005157 0.017046 -0.007229 0.004175 -0.015749 0.004805 -0.020730 -0.004127 0.015715 -0.006161 -0.014823 -0.004426 -0.000890 0.001347 0.000746 -0.000541 -0.008653 0.015629 -0.003620 0.001069 0.005828 -0.002806 -0.000663 -0.011038 -0.001447 -0.002950 -0.005262 -0.000030 0.012260 0.016117 -0.002828 0.007291 0.003583 0.010841 0.004035 -0.007279 0.001549 0.000700 0.000741 -0.006071 0.001135 -0.001865 0.001862 0.000429 -0.004286 -0.004405 0.007865 0.009305 0.000220 0.000045 -0.001449 0.001512 0.000750 0.001900 -0.009406 0.002541 0.002374 0.002395 0.004492 -0.001646 -0.001232 0.000498 -0.000762 0.000222 -0.004997 -0.003559 0.004191 -0.005261 -0.002114 -0.000368 -0.006901 0
-3.863900 2.329100 -0.413400 0.816500 -0.151490 -0.272290 -0.000687 0.177720 0.294860 0.387990 0.088906 -0.155290 0.155640 0.061739 -0.018555 -0.061136 -0.034405 0.156990 -0.073225 -0.142230 -0.184280 0.161220 0.014801 -0.115590 -0.049853 -0.093872 0.039905 -0.044298 -0.041751 0.066793 -0.028993 -0.100330 0.087546 -0.134950 0.049271 -0.062191 0.010241 -0.029068 -0.002197 -0.022582 0.017855 -0.026539 -0.006587 0.001171 0.032473 0.000638 0.048704 0.019599 0.014434 -0.017855 -0.024559 -0.040451 -0.030556 -0.047594 -0.016071 -0.016123 -0.011211 -0.039817 0.010028 0.024373 -0.020234 0.003661 0.014042 -0.024251 -0.030365 -0.009585 0.029911 0.000642 0.026336 0.018973 -0.009976 -0.011067 0.009618 -0.020967 -0.015902 0.031185 -0.023547 0.014246 -0.009980 -0.016807 -0.003658 0.018396 -0.011524 -0.007987 -0.011143 0.004820 -0.020483 0.002754 0.009670 0.000001 0.009944 -0.006103 0.006364 -0.005395 0.004123 -0.018089 0.001774 -0.003593 -0.017260 -0.021104 -0.001384 -0.001725 0.008946 0.012026 0.001907 -0.014474 0.013459 -0.003746 -0.007510 0.014008 -0.000049 0.013482 -0.000550 0.007697 -0.005340 -0.001322 0.002093 0.006208 0.004614 -0.005607 -0.003060 0.006641 -0.004684 0.004142 -0.009775 0.003197 0.011207 0.001690 -0.010368 0.003466 0.006101 0.001685 0.006332 -0.003565 -0.000226 0.000415 0.011603 0.007034 -0.008692 0.000458 0.003119 0.007311 -0.000369 -0.007360 0.001076 0.002432 0.000099 -0.003794 -0.003057 -0.000772 -0.001240 -0.003704 -0.000906 0.002815 0.003243 -0.003086 -0.002142 -0.008751 0.002472 -0.009572 0
2.218800 -0.930450 -0.255500 -0.115500 -0.461300 -0.169550 -0.093783 0.149510 0.053455 0.158830 0.113970 -0.178400 0.141450 0.097990 -0.039863 -0.014612 0.100450 0.045366 -0.074490 -0.138210 -0.048106 0.088798 0.005817 0.037457 -0.075638 -0.153640 0.041375 -0.078227 0.035965 -0.031056 -0.010803 -0.053488 -0.024535 0.007235 -0.018722 0.024675 -0.020883 0.008866 -0.013672 -0.018314 -0.027564 -0.060780 -0.042170 -0.014429 0.012202 0.009718 0.010973 0.032115 -0.008247 0.008221 0.008010 0.013422 0.005126 -0.013582 -0.032469 0.002840 0.032839 -0.024256 0.008909 0.003282 -0.005109 0.002777 -0.019731 -0.012060 -0.004707 0.011046 -0.008491 -0.000217 0.006717 -0.007104 0.010155 -0.001747 0.005830 -0.006293 0.027278 0.004191 0.000041 0.012410 0.004980 0.011723 -0.011036 -0.003928 0.000669 0.009209 0.001169 0.001842 -0.009905 0.009336 -0.002895 0.003590 0.014409 -0.008650 0.002511 -0.000426 0.006972 -0.001594 0.001216 0.017689 -0.008699 0.003370 0.000530 0.005051 0.000231 -0.000980 -0.006025 -0.004083 0.007721 -0.007919 0.011879 -0.004320 -0.005442 0.003448 -0.002602 -0.005316 -0.001099 -0.001592 0.001159 0.009314 -0.002584 -0.002932 0.007002 -0.013510 -0.000712 0.000877 -0.003071 0.002115 0.000139 -0.004157 0.006836 -0.007183 0.002479 -0.001484 -0.005681 0.005699 0.002411 0.001881 0.002334 -0.000538 -0.000248 -0.001369 -0.002732 -0.000529 0.005562 -0.010732 0.000534 -0.002270 0.000026 0.003645 0.000227 -0.005887 0.000883 -0.000514 0.002668 0.000681 -0.000120 0.004532 0.003199 -0.001738 -0.000119 -0.001571 0
1.758600 -1.037200 -0.251930 0.155250 -0.380390 -0.173690 -0.027717 0.089036 0.140670 0.230620 0.113540 -0.183690 0.169690 0.021740 0.012393 -0.004634 0.101930 0.048948 -0.059174 -0.149540 -0.048679 0.100080 0.007958 0.033570 -0.082267 -0.160750 0.051627 -0.055470 0.038845 -0.044189 0.000798 -0.045222 -0.007951 0.001814 0.000334 0.012245 -0.011306 0.006985 -0.019389 -0.024746 -0.008765 -0.057245 -0.024924 -0.014159 0.017951 0.007375 -0.007577 0.019940 -0.009941 0.009319 0.002711 0.021629 -0.005437 -0.013813 -0.029262 0.014085 0.025295 -0.025663 0.003951 0.006225 -0.009309 0.003584 -0.017421 -0.019973 -0.007632 0.013344 -0.020582 0.000717 0.003636 -0.009826 0.010961 0.008497 0.012989 -0.001630 0.021205 -0.000892 0.003032 0.018069 0.005001 0.012094 -0.011870 -0.007018 0.001972 0.004855 -0.001466 0.001335 -0.008568 0.017849 -0.001155 0.008876 0.001247 -0.005320 0.004085 -0.000836 0.007113 -0.006786 0.004220 0.011749 -0.003260 0.000347 -0.000460 0.001808 -0.003029 -0.005632 -0.007103 -0.006822 0.005543 -0.002417 0.006109 -0.002502 -0.007464 0.005040 -0.001954 -0.007623 -0.001626 0.000787 0.001411 0.010759 -0.002789 -0.005145 0.003651 -0.010661 -0.001282 -0.002353 -0.001979 0.001903 0.001275 -0.008907 0.010210 -0.009439 0.003903 -0.002879 -0.005888 0.004887 0.002403 0.002626 0.000656 -0.004826 0.003757 -0.001052 0.001846 0.002654 0.001910 -0.007616 0.000504 -0.002724 -0.002464 0.005584 -0.005198 0.001762 0.004382 -0.003184 -0.001837 0.005415 -0.002021 0.004994 0.000688 0.002216 0.004267 -0.002910 0
-0.479390 2.059700 -0.350910 -0.951860 -0.173860 -0.277410 -0.152600 0.037784 -0.533450 -0.004843 0.172370 0.172030 -0.072726 0.105890 -0.114030 -0.036907 -0.133780 0.012086 -0.137660 0.014945 0.005500 -0.030001 -0.081284 0.007441 -0.095405 -0.167100 0.000725 -0.006968 -0.087022 0.030340 0.016509 0.019224 0.042706 -0.025909 -0.006541 -0.035105 -0.023984 0.003106 -0.051001 -0.025709 0.006125 -0.004241 -0.008952 -0.019183 0.014439 0.017776 -0.004599 -0.011580 -0.003114 0.017238 -0.002960 -0.014487 -0.021591 -0.011461 -0.012302 0.031286 -0.019584 -0.010615 0.018795 0.010067 -0.005676 0.000470 -0.020456 0.006351 0.005136 -0.013237 -0.019110 -0.010823 -0.011214 -0.010814 -0.001513 -0.003235 -0.006640 0.012723 0.006116 0.004266 -0.006720 0.004727 0.009682 -0.003139 0.006278 0.005972 -0.001618 -0.010987 0.002275 0.000899 0.018116 0.005903 -0.000250 -0.000425 0.010794 0.001814 -0.013537 0.000216 0.000671 -0.004286 -0.004672 0.002795 0.007131 -0.001584 0.002274 -0.005282 0.001385 -0.012357 0.003751 -0.003775 0.004983 0.010682 0.001652 0.005286 -0.004697 -0.000305 0.005903 0.007879 0.007218 0.003373 0.003061 0.004145 0.007193 -0.002058 -0.001610 -0.006858 -0.001290 0.003648 0.004543 0.008964 -0.004582 -0.001591 -0.007830 0.001886 0.004321 0.000231 0.006630 0.002692 -0.002836 -0.000931 0.010444 0.008447 -0.001202 0.004172 0.004830 0.002752 -0.003552 -0.002008 -0.000446 0.002551 0.001229 -0.002893 -0.000453 0.002244 -0.009372 0.001047 0.001301 -0.002543 0.004740 -0.000415 -0.005471 0.008803 0.005415 -0.001108 0
